"mes";"A1";"pais";"ccaa";"A13";"aloja";"motivo";"A16";"gastototal";"gastomedio"
11;2;5;10;3;3;3;6;341.72183341;113.907277803333
11;2;7;10;3;3;3;6;449.61543829;149.871812763333
11;2;15;9;8;3;1;6;865.9743792;108.2467974
11;2;7;10;5;3;3;6;395.01616929;79.003233858
11;2;15;10;5;1;1;6;1748.2733669;349.65467338
11;2;7;10;1;1;2;6;316.43074124;316.43074124
11;2;8;10;3;1;1;1;613.06296816;204.35432272
11;2;8;10;10;3;1;6;513.13593102;51.313593102
11;2;8;10;10;3;3;6;621.06891649;62.106891649
11;2;3;10;33;3;1;6;2246.2193267;68.0672523242424
11;2;3;10;10;3;3;6;635.24662458;63.524662458
11;2;12;10;5;3;3;6;649.48176727;129.896353454
11;2;3;10;5;3;3;6;905.9373837;181.18747674
11;2;5;10;5;1;1;6;675.65231847;135.130463694
11;2;5;10;6;1;1;1;1165.4317437;194.23862395
11;2;5;10;3;1;1;6;482.6970508;160.899016933333
11;2;5;10;5;3;1;6;476.54247734;95.308495468
11;2;5;10;3;1;1;6;482.6970508;160.899016933333
11;2;1;10;4;1;1;6;722.99728798;180.749321995
11;2;1;10;1;1;2;6;478.48349538;478.48349538
11;2;5;10;3;1;1;6;482.6970508;160.899016933333
11;2;5;10;3;1;1;6;1032.3015713;344.100523766667
11;2;5;10;3;3;3;6;372.25600151;124.085333836667
11;2;14;10;4;3;1;6;1430.8084835;357.702120875
11;2;7;10;4;3;1;6;548.01004988;137.00251247
11;2;7;10;14;3;3;6;889.72139833;63.5515284521429
11;2;7;10;7;3;3;6;571.38078727;81.6258267528572
11;2;14;10;4;1;1;6;1471.9369076;367.9842269
11;2;8;10;6;3;3;6;483.38180453;80.5636340883333
11;2;8;10;5;3;1;6;560.85931445;112.17186289
11;2;8;10;7;3;3;6;518.5750818;74.0821545428571
11;1;8;9;4;3;1;6;557.94866945;139.4871673625
11;1;3;10;10;3;1;6;669.53556801;66.953556801
11;1;1;2;3;3;3;6;271.68012171;90.56004057
11;1;8;14;45;3;1;6;2115.2288422;47.0050853822222
11;1;2;10;21;3;3;6;1280.7087029;60.9861287095238
11;1;1;10;60;3;3;6;2855.8714108;47.5978568466667
11;1;1;1;14;2;1;6;808.36518364;57.74037026
11;1;3;9;4;1;1;6;568.32822623;142.0820565575
11;1;3;9;5;3;3;6;312.24814438;62.449628876
11;1;13;9;2;1;1;6;404.15985243;202.079926215
11;1;3;16;1;3;3;6;112.7464846;112.7464846
11;1;9;7;7;3;1;6;655.28574982;93.6122499742857
11;1;3;1;1;1;1;6;275.93251095;275.93251095
11;1;11;10;60;2;1;6;2821.3498996;47.0224983266667
11;1;11;10;40;3;1;6;1476.4250707;36.9106267675
11;1;8;1;30;3;1;6;1353.029376;45.1009792
11;1;4;1;20;3;1;6;622.10207613;31.1051038065
11;1;3;14;30;3;1;6;1726.1773933;57.5392464433333
11;1;1;10;30;2;1;6;1713.745681;57.1248560333333
11;1;7;1;1;3;3;6;31.830274173;31.830274173
11;1;3;13;9;2;1;6;841.05877419;93.45097491
11;1;1;1;3;1;2;6;727.03963526;242.346545086667
11;1;2;7;3;3;3;6;233.66378845;77.8879294833333
11;1;9;1;21;3;1;6;1388.8865217;66.1374534142857
11;1;8;1;25;2;1;6;1684.39435;67.375774
11;1;14;9;7;3;3;6;1014.9029533;144.986136185714
11;1;3;2;90;3;1;6;4176.3435013;46.4038166811111
11;3;3;10;2;1;3;6;378.28473922;189.14236961
11;3;3;10;2;2;3;6;585.34120455;292.670602275
11;3;5;9;19;1;2;6;1856.9707426;97.7353022421053
11;3;15;9;1;3;2;6;553.68674417;553.68674417
11;3;5;5;90;3;1;6;5289.8096029;58.7756622544444
11;3;5;1;13;1;1;6;1885.1295184;145.009962953846
11;3;5;11;6;3;3;6;895.40063911;149.233439851667
11;3;12;16;6;3;1;6;782.70310107;130.450516845
11;3;12;11;16;2;1;6;3058.8347718;191.1771732375
11;1;5;9;1;1;2;6;282.31622715;282.31622715
11;1;3;9;2;1;2;6;257.16827871;128.584139355
11;1;6;10;10;2;1;6;1039.2039313;103.92039313
11;1;5;9;3;3;3;6;329.89111962;109.96370654
11;1;1;9;10;3;1;6;674.29924771;67.429924771
11;1;6;9;5;3;3;6;562.95978813;112.591957626
11;1;7;10;1;1;3;6;269.30002996;269.30002996
11;2;14;9;1;3;1;6;1024.9013637;1024.9013637
11;2;12;9;3;1;1;6;808.65844529;269.552815096667
11;2;12;9;5;1;2;6;1402.2440209;280.44880418
11;2;12;9;4;2;1;6;895.61480634;223.903701585
11;2;8;9;1;1;2;6;468.37739606;468.37739606
11;2;8;9;2;1;2;6;644.71234555;322.356172775
11;2;8;9;4;1;1;6;887.83719914;221.959299785
11;2;8;9;2;2;2;6;476.5756899;238.28784495
11;2;11;9;4;1;2;6;889.43013321;222.3575333025
11;2;11;9;2;1;3;6;589.8916487;294.94582435
11;2;11;9;3;1;2;6;968.68205434;322.894018113333
11;2;11;9;1;1;1;6;498.24176001;498.24176001
11;2;11;9;4;1;2;6;1346.8394629;336.709865725
11;2;13;9;9;1;1;6;2375.7877308;263.976414533333
11;2;13;9;3;1;1;6;1406.427789;468.809263
11;2;12;9;1;1;2;6;499.42027167;499.42027167
11;2;12;9;4;3;1;6;720.84755366;180.211888415
11;2;12;9;2;1;2;6;903.82831968;451.91415984
11;2;12;1;30;3;1;6;1987.4323488;66.24774496
11;2;14;13;35;3;3;6;3810.8690543;108.88197298
11;2;13;1;6;1;1;6;1758.5939439;293.09899065
11;2;6;13;8;1;1;6;1505.9185051;188.2398131375
11;2;3;13;1;1;1;6;486.8411967;486.8411967
11;2;11;13;3;1;2;1;1326.2783583;442.0927861
11;2;12;8;5;3;3;6;755.89064533;151.178129066
11;2;11;13;2;1;2;6;1110.19033;555.095165
11;2;1;1;7;3;3;6;580.21352866;82.8876469514286
11;2;6;13;4;1;2;6;1407.3063392;351.8265848
11;2;8;13;2;1;2;6;830.83872362;415.41936181
11;2;1;13;5;3;3;6;717.09131889;143.418263778
11;2;12;10;8;3;3;6;723.10749382;90.3884367275
11;2;12;7;7;1;1;6;1254.8527456;179.264677942857
11;2;12;13;5;3;3;6;835.07694043;167.015388086
11;2;12;13;3;3;3;6;613.4126586;204.4708862
11;2;3;13;7;3;1;6;592.38087718;84.6258395971429
11;2;3;13;10;3;2;6;735.37198554;73.537198554
11;2;14;13;4;1;1;6;2166.1244869;541.531121725
11;2;6;13;5;3;3;6;944.19894152;188.839788304
11;2;15;1;10;1;2;6;3219.5962124;321.95962124
11;2;6;13;10;3;3;6;902.45775647;90.245775647
11;2;13;13;8;1;1;6;2453.2064771;306.6508096375
11;2;1;13;4;1;2;6;1500.6059198;375.15147995
11;2;1;13;6;3;1;6;517.55341168;86.2589019466667
11;2;1;13;3;1;2;6;1039.9806551;346.660218366667
11;2;11;13;2;1;2;6;1055.5487631;527.77438155
11;2;11;13;8;1;1;6;2072.6995697;259.0874462125
11;2;13;9;13;1;3;6;2958.3379353;227.564456561538
11;2;8;13;4;1;1;6;1090.027201;272.50680025
11;2;6;7;10;3;3;6;568.45436743;56.845436743
11;2;15;13;1;1;2;6;1850.6637369;1850.6637369
11;2;3;1;14;3;3;6;574.04554176;41.0032529828571
11;2;12;13;4;3;3;6;734.62897448;183.65724362
11;2;12;7;2;3;3;6;317.08796933;158.543984665
11;2;3;13;2;1;2;6;529.48535145;264.742675725
11;2;3;13;5;1;1;6;1239.5365348;247.90730696
11;2;3;13;5;1;2;6;1308.9719352;261.79438704
11;2;5;2;60;2;3;6;1552.2073158;25.87012193
11;2;5;2;4;1;2;6;826.20884201;206.5522105025
11;2;5;2;8;3;3;6;321.10902907;40.13862863375
11;2;12;9;2;1;1;6;615.1015134;307.5507567
11;2;13;9;4;1;1;1;773.95027311;193.4875682775
11;2;12;9;2;1;1;6;615.1015134;307.5507567
11;2;10;9;6;1;2;6;1686.3268222;281.054470366667
11;2;10;9;3;2;1;6;1003.0298316;334.3432772
11;2;15;9;8;1;1;6;2283.8038811;285.4754851375
11;2;14;9;35;3;3;6;2986.0007952;85.3143084342857
11;2;9;9;25;3;1;6;1419.8817523;56.795270092
11;2;8;9;2;1;1;1;2079.8877431;1039.94387155
11;2;15;9;5;1;1;6;2964.1299877;592.82599754
11;2;15;9;5;1;1;6;2898.1618895;579.6323779
11;2;15;9;5;3;3;6;1743.3904418;348.67808836
11;2;15;9;5;1;1;6;2920.9578843;584.19157686
11;2;8;9;3;3;1;6;430.20144163;143.400480543333
11;2;14;9;15;3;1;6;2061.1817945;137.412119633333
11;2;8;9;1;1;2;6;468.37739606;468.37739606
11;2;8;9;2;1;2;6;644.71234555;322.356172775
11;2;15;9;5;3;3;6;1381.4616809;276.29233618
11;2;14;9;6;1;1;6;1951.2157813;325.202630216667
11;2;13;9;2;1;1;6;1273.1686409;636.58432045
11;2;3;9;4;1;2;6;1068.6921134;267.17302835
11;2;15;9;7;1;1;6;1466.9329346;209.5618478
11;2;3;9;1;3;2;6;240.55337665;240.55337665
11;2;13;9;3;1;1;1;637.55790901;212.519303003333
11;2;11;9;4;1;2;6;6346.8394629;1586.709865725
11;2;13;9;5;1;1;1;1859.7232926;371.94465852
11;2;12;9;1;1;3;6;433.75198326;433.75198326
11;2;15;9;7;3;1;6;1386.0733526;198.010478942857
11;2;10;10;4;3;1;6;865.94657524;216.48664381
11;2;10;9;4;1;1;6;1271.2193904;317.8048476
11;2;10;9;4;1;1;6;1271.2193904;317.8048476
11;2;14;4;35;3;3;6;4400.0337205;125.715249157143
11;2;14;10;20;3;3;6;2180.9220211;109.046101055
11;2;14;9;30;2;3;6;4974.9678276;165.83226092
11;2;15;4;22;1;2;6;7087.7333788;322.169699036364
11;2;15;9;3;1;1;6;1741.7272823;580.575760766667
11;2;15;9;7;2;1;6;2354.1042793;336.300611328571
11;2;8;9;10;1;2;6;2058.3129931;205.83129931
11;2;3;4;6;1;1;6;875.83323146;145.972205243333
11;2;8;9;2;1;2;6;717.47615021;358.738075105
11;2;8;2;2;1;2;6;574.667285;287.3336425
11;2;15;9;7;1;2;6;1991.4317678;284.490252542857
11;2;14;9;3;1;1;6;1416.199267;472.066422333333
11;2;3;9;2;1;2;6;617.37879648;308.68939824
11;2;3;9;2;1;2;6;653.36663907;326.683319535
11;2;3;9;2;1;2;6;617.37879648;308.68939824
11;1;5;10;14;3;1;6;1112.1618664;79.4401333142857
11;1;3;10;5;3;3;6;485.66769115;97.13353823
11;1;9;9;8;3;1;6;440.72500228;55.090625285
11;1;12;9;3;3;3;6;207.03571871;69.0119062366667
11;1;3;9;4;1;1;6;658.35839089;164.5895977225
11;1;3;2;7;3;3;6;231.00304306;33.0004347228571
11;1;3;9;2;1;1;6;385.95592318;192.97796159
11;1;1;9;3;1;1;6;600.89549845;200.298499483333
11;1;1;13;10;1;2;6;1668.0629956;166.80629956
11;1;3;10;6;1;1;6;636.9484227;106.15807045
11;1;15;1;1;1;1;6;215.58174966;215.58174966
11;1;3;7;6;3;3;6;367.20496111;61.2008268516667
11;1;3;13;1;1;3;6;213.6283468;213.6283468
11;2;1;4;4;2;3;6;875.88171666;218.970429165
11;2;1;4;6;1;1;6;922.49797214;153.749662023333
11;2;1;4;5;3;1;6;771.9876453;154.39752906
11;2;1;4;7;3;3;6;648.81924982;92.68846426
11;2;11;4;9;1;1;6;1560.6016853;173.400187255556
11;2;11;4;16;1;1;6;2230.3519238;139.3969952375
11;2;11;4;6;1;1;1;1123.8284548;187.304742466667
11;2;11;4;6;3;1;6;1028.6724975;171.44541625
11;2;1;4;4;1;1;6;946.20573488;236.55143372
11;2;1;4;5;1;1;1;893.30619507;178.661239014
11;2;1;4;5;1;1;1;1152.0863383;230.41726766
11;2;1;4;6;1;1;1;1023.5268346;170.587805766667
11;2;12;4;5;1;1;6;1114.1976823;222.83953646
11;2;12;4;7;1;1;1;1240.9030074;177.2718582
11;2;1;4;6;1;2;6;1201.6540972;200.275682866667
11;2;1;4;6;1;1;6;1044.1959503;174.032658383333
11;2;1;4;10;1;1;6;1364.020395;136.4020395
11;2;1;4;16;3;1;6;1263.3443773;78.95902358125
11;2;9;4;3;3;3;6;515.91441558;171.97147186
11;2;11;4;4;3;3;6;703.91239115;175.9780977875
11;2;9;4;5;2;1;6;808.35639719;161.671279438
11;2;9;4;28;3;3;6;2253.805821;80.4930650357143
11;2;1;4;7;1;1;1;1152.1452;164.592171428571
11;2;1;4;10;1;1;1;1577.2324251;157.72324251
11;2;1;4;10;1;1;6;974.96861541;97.496861541
11;2;1;4;6;1;1;1;1057.0062391;176.167706516667
11;2;1;4;30;3;1;6;2905.9705962;96.86568654
11;2;1;4;4;3;1;6;554.04048028;138.51012007
11;2;11;4;4;1;1;6;1137.8925191;284.473129775
11;2;11;4;20;3;1;6;2119.941511;105.99707555
11;2;11;4;14;3;1;6;1643.311693;117.379406642857
11;2;11;4;24;3;1;6;2501.7085447;104.237856029167
11;2;1;4;42;3;1;6;3825.4610782;91.0824066238095
11;2;1;4;10;3;1;6;906.61399668;90.661399668
11;2;1;4;4;1;1;1;676.68979276;169.17244819
11;2;1;4;7;1;1;6;1130.8682121;161.552601728571
11;2;12;4;10;1;1;6;1111.6674229;111.16674229
11;2;1;4;14;3;1;6;1143.5442193;81.68172995
11;2;1;4;6;1;1;1;945.36158415;157.560264025
11;2;1;4;14;1;1;1;1819.2499657;129.946426121429
11;2;1;4;7;1;1;1;1152.1452;164.592171428571
11;2;5;4;4;1;2;6;620.38194158;155.095485395
11;2;9;4;4;1;1;1;971.2380661;242.809516525
11;2;1;4;2;3;1;6;362.33631804;181.16815902
11;2;15;4;4;1;2;6;2487.1482515;621.787062875
11;2;1;4;5;1;1;1;976.0149403;195.20298806
11;2;1;4;5;1;1;1;892.94733266;178.589466532
11;2;1;4;14;2;1;6;1852.8774862;132.348391871429
11;2;2;1;5;1;1;6;976.2582782;195.25165564
11;2;2;1;4;1;1;6;835.93849786;208.984624465
11;2;2;1;10;3;3;6;1219.0566425;121.90566425
11;2;2;1;14;1;1;6;1788.4142353;127.74387395
11;2;7;10;3;1;2;6;725.62382164;241.874607213333
11;2;7;1;1;1;2;6;221.1645419;221.1645419
11;2;7;1;3;1;2;6;528.25670183;176.085567276667
11;2;7;1;1;1;2;6;145.28236236;145.28236236
11;2;1;1;6;1;2;6;1094.5372773;182.42287955
11;2;13;1;46;2;3;6;4365.1939799;94.8955213021739
11;2;9;1;23;1;3;6;2663.0731453;115.785788926087
11;2;9;1;10;3;3;6;769.20033972;76.920033972
11;2;5;1;1;1;2;6;324.81421123;324.81421123
11;2;13;1;22;1;3;6;3860.1824914;175.462840518182
11;2;14;9;13;1;1;6;2904.4481105;223.419085423077
11;2;10;1;23;1;3;6;2846.4813386;123.7600582
11;2;5;1;1;1;1;6;302.5052839;302.5052839
11;2;3;1;4;1;1;6;733.72085504;183.43021376
11;2;5;1;5;1;1;6;754.88209242;150.976418484
11;2;2;1;8;3;3;6;763.94642478;95.4933030975
11;2;2;1;21;1;1;6;2508.9848524;119.475469161905
11;2;2;1;4;1;1;6;835.93849786;208.984624465
11;2;14;9;6;1;1;6;1748.8879877;291.481331283333
11;2;13;1;4;1;1;6;1517.3622257;379.340556425
11;2;13;1;60;2;3;1;7476.26673;124.6044455
11;2;13;1;11;1;1;6;2605.8725027;236.897500245455
11;2;3;1;5;1;1;6;861.34918004;172.269836008
11;2;9;1;20;3;1;6;1194.753763;59.73768815
11;2;3;1;5;1;2;6;944.80807429;188.961614858
11;2;3;1;4;1;1;6;733.72085504;183.43021376
11;2;15;1;7;1;1;6;1108.0765453;158.296649328571
11;2;13;1;4;1;1;6;1533.0950267;383.273756675
11;2;15;1;3;1;1;6;856.71135829;285.570452763333
11;2;13;1;120;2;3;1;20528.955794;171.074631616667
11;2;5;1;3;1;2;6;639.25269649;213.084232163333
11;2;5;1;6;1;1;6;1240.9967859;206.83279765
11;2;5;1;3;1;1;6;535.80598547;178.601995156667
11;2;3;10;3;1;2;1;657.33594083;219.111980276667
11;2;3;10;5;1;1;6;845.9736151;169.19472302
11;2;3;10;6;3;1;6;506.01296306;84.3354938433333
11;2;3;10;2;1;2;1;642.25494368;321.12747184
11;2;3;10;6;1;1;6;837.12107674;139.520179456667
11;2;1;10;4;3;1;6;540.08736495;135.0218412375
11;2;3;10;30;3;1;6;1697.5954773;56.58651591
11;2;1;10;5;1;1;6;691.61945943;138.323891886
11;2;1;10;7;1;1;6;823.56375172;117.651964531429
11;2;1;10;10;3;1;6;774.0804783;77.40804783
11;2;9;10;5;3;1;6;759.19435888;151.838871776
11;2;9;10;10;3;3;6;764.17065978;76.417065978
11;2;9;10;3;1;1;6;685.96360823;228.654536076667
11;2;10;10;2;1;2;1;671.82459068;335.91229534
11;2;12;10;3;1;2;6;768.27958765;256.093195883333
11;2;3;10;5;1;1;6;1013.9198193;202.78396386
11;2;2;10;4;1;1;6;820.32368724;205.08092181
11;2;2;10;6;3;1;6;493.27973208;82.21328868
11;2;2;10;7;1;1;6;824.00302663;117.71471809
11;2;15;10;3;1;2;6;2491.3811157;830.4603719
11;2;15;10;3;1;2;1;1175.4592428;391.8197476
11;2;15;10;3;1;2;1;1321.5869461;440.528982033333
11;2;5;10;17;1;1;6;1764.8963409;103.817431817647
11;2;5;10;10;1;2;6;1296.7379253;129.67379253
11;2;12;10;3;1;1;6;695.2687019;231.756233966667
11;2;5;10;2;1;1;6;373.38787087;186.693935435
11;2;5;16;6;1;2;1;2056.7259122;342.787652033333
11;2;3;10;6;1;1;6;1517.3642778;252.8940463
11;2;3;10;3;1;2;6;812.48101906;270.827006353333
11;2;15;10;5;1;2;6;6151.7597406;1230.35194812
11;2;3;10;4;1;2;6;755.94176089;188.9854402225
11;2;1;10;4;3;3;6;749.00962937;187.2524073425
11;2;1;10;12;3;3;6;663.02704358;55.2522536316667
11;2;1;10;3;3;3;6;371.63007373;123.876691243333
11;2;1;10;60;2;3;6;2907.5834236;48.4597237266667
11;2;6;10;4;1;1;6;824.8062985;206.201574625
11;2;9;10;7;3;1;6;638.53489599;91.2192708557143
11;2;9;10;5;3;3;6;650.12942178;130.025884356
11;2;1;10;5;3;1;6;598.53108729;119.706217458
11;2;2;10;60;3;2;6;5733.790767;95.56317945
11;2;2;10;2;3;3;6;427.3829684;213.6914842
11;2;2;10;5;1;1;6;932.03622362;186.407244724
11;2;3;10;2;1;1;6;474.17736005;237.088680025
11;2;15;10;1;1;2;6;1571.3560128;1571.3560128
11;2;14;10;35;2;1;6;5452.3416711;155.781190602857
11;2;15;10;3;1;2;6;2491.3811157;830.4603719
11;2;15;10;4;1;2;6;2495.4570752;623.8642688
11;2;5;10;2;1;3;6;317.79712708;158.89856354
11;2;5;10;2;1;3;6;379.97538565;189.987692825
11;2;5;10;5;1;2;6;820.13873502;164.027747004
11;2;5;10;3;1;1;6;482.6970508;160.899016933333
11;2;15;1;4;1;1;6;3387.6795904;846.9198976
11;2;15;11;19;3;3;6;2942.3503785;154.860546236842
11;2;15;13;5;1;1;6;4991.9117021;998.38234042
11;2;15;3;7;1;1;6;1943.570073;277.652867571429
11;2;13;9;5;1;1;1;1549.660783;309.9321566
11;2;15;13;1;1;2;6;593.36213426;593.36213426
11;2;14;13;4;1;1;1;1703.1369043;425.784226075
11;2;14;13;35;3;3;6;3810.8690543;108.88197298
11;2;15;13;5;1;2;6;3777.2898455;755.4579691
11;2;15;13;4;1;2;6;3021.4883904;755.3720976
11;2;15;13;6;1;1;6;2266.3805606;377.730093433333
11;2;11;13;2;1;1;1;902.16529873;451.082649365
11;2;8;13;1;1;2;6;509.75679366;509.75679366
11;2;14;13;14;3;1;6;2356.5005077;168.321464835714
11;2;15;13;7;1;1;6;2342.534753;334.647821857143
11;2;15;13;4;1;2;6;3021.4883904;755.3720976
11;2;15;13;14;1;1;6;5171.908239;369.422017071429
11;2;13;13;3;1;1;6;1644.2943744;548.0981248
11;2;15;13;2;1;2;6;2853.9786243;1426.98931215
11;2;15;13;14;3;2;6;3145.9942483;224.713874878571
11;2;14;1;22;1;3;6;4285.6567262;194.802578463636
11;2;14;10;27;3;1;6;3447.8001862;127.696303192593
11;2;14;13;22;1;3;6;5408.6924863;245.849658468182
11;2;15;13;4;1;2;6;3664.3819338;916.09548345
11;2;15;10;14;1;2;6;6065.9340201;433.281001435714
11;2;11;13;2;1;1;6;879.60939623;439.804698115
11;1;9;10;14;3;3;6;782.23748383;55.8741059878571
11;1;3;10;35;3;3;6;908.38559496;25.9538741417143
11;1;8;1;46;3;1;6;2561.8259339;55.6918681282609
11;1;3;9;1;1;1;6;237.04212063;237.04212063
11;1;2;9;21;3;1;6;1059.459516;50.4504531428571
11;1;3;9;3;1;3;6;525.0965652;175.0321884
11;3;2;1;1;1;2;6;583.90834806;583.90834806
11;1;3;10;45;3;1;6;1488.7746862;33.0838819155556
11;1;13;9;12;1;1;6;1795.5148913;149.626240941667
11;1;3;9;4;1;1;6;699.61725584;174.90431396
11;2;6;4;2;3;1;6;459.79211687;229.896058435
11;2;6;4;5;1;1;6;1241.5190464;248.30380928
11;2;6;4;5;1;1;1;893.53683374;178.707366748
11;2;13;4;10;3;3;6;1683.6249512;168.36249512
11;2;1;4;5;3;3;6;771.9876453;154.39752906
11;2;4;13;5;3;3;6;853.98798555;170.79759711
11;2;13;13;16;3;3;6;2183.7727443;136.48579651875
11;2;15;13;2;1;1;6;1307.7651466;653.8825733
11;2;15;13;3;1;2;1;1276.0170774;425.3390258
11;2;15;13;18;3;1;6;3312.0701741;184.003898561111
11;2;11;13;7;3;3;6;872.37381267;124.624830381429
11;2;11;13;3;3;2;6;564.75001235;188.250004116667
11;2;11;4;5;1;2;6;1447.1269551;289.42539102
11;2;11;13;5;1;2;6;1904.2011598;380.84023196
11;2;14;15;13;1;1;6;2455.2082872;188.862175938462
11;2;3;13;5;3;3;6;704.09388203;140.818776406
11;2;3;13;3;1;2;6;1035.2347148;345.078238266667
11;2;3;13;3;3;3;6;224.92379844;74.97459948
11;2;3;13;3;1;2;6;1035.2347148;345.078238266667
11;2;4;13;4;3;3;6;611.89296368;152.97324092
11;2;13;13;22;1;3;6;4979.928302;226.360377363636
11;2;14;13;1;1;1;1;515.82289783;515.82289783
11;2;15;12;3;2;1;6;2393.9386281;797.9795427
11;2;11;1;8;1;3;6;1277.4771285;159.6846410625
11;2;13;13;10;1;1;6;2839.2803168;283.92803168
11;2;14;9;15;1;1;6;2921.8400892;194.78933928
11;2;12;1;18;1;1;6;2223.4681891;123.526010505556
11;2;8;1;5;1;1;1;588.2795628;117.65591256
11;2;8;1;6;1;1;6;866.67621202;144.446035336667
11;2;8;1;15;3;1;6;663.37816301;44.2252108673333
11;2;12;1;14;3;3;6;956.04789034;68.2891350242857
11;2;9;1;12;2;1;6;1134.2943142;94.5245261833333
11;2;15;1;4;1;1;6;3269.374574;817.3436435
11;2;11;1;13;3;1;6;1161.033158;89.3102429230769
11;2;11;1;10;3;1;6;929.83926425;92.983926425
11;2;11;1;9;3;1;6;948.08790001;105.343100001111
11;2;11;1;3;1;1;6;767.37589187;255.791963956667
11;2;15;1;3;2;1;6;738.6607097;246.220236566667
11;2;15;1;13;3;1;6;2928.0838832;225.237221784615
11;2;5;1;30;3;3;6;1990.2309985;66.3410332833333
11;2;12;1;5;1;2;1;1381.1885679;276.23771358
11;2;5;1;4;1;2;6;777.51191108;194.37797777
11;2;5;1;3;1;2;6;622.67007237;207.55669079
11;2;5;1;6;1;1;6;780.41173005;130.068621675
11;2;2;1;60;3;3;6;3043.6220754;50.72703459
11;2;2;1;45;3;1;6;2360.1298856;52.4473307911111
11;2;2;1;7;3;1;6;713.90014579;101.985735112857
11;2;2;1;6;1;1;6;1026.7929036;171.1321506
11;2;8;1;5;1;1;1;699.96057079;139.992114158
11;2;8;1;5;3;1;6;573.90373145;114.78074629
11;2;8;1;7;3;1;6;637.17184312;91.0245490171428
11;2;9;1;5;2;3;6;981.80790756;196.361581512
11;2;1;1;7;2;2;6;960.24211563;137.17744509
11;2;9;1;5;1;1;1;843.37414649;168.674829298
11;2;11;1;14;3;1;6;1029.2290064;73.5163576
11;2;11;1;14;3;1;6;1136.6033954;81.1859568142857
11;2;11;1;5;3;1;6;591.42490617;118.284981234
11;2;11;1;40;3;1;6;2102.2961133;52.5574028325
11;2;15;1;8;3;1;6;790.53281912;98.81660239
11;2;15;1;14;2;1;6;1945.232846;138.945203285714
11;2;2;1;60;2;3;6;4074.0797298;67.90132883
11;2;15;9;6;1;1;1;1724.2779721;287.379662016667
11;2;5;1;3;3;1;6;390.64134898;130.213782993333
11;2;5;1;3;1;2;6;700.2719832;233.4239944
11;2;5;1;3;1;2;6;700.2719832;233.4239944
11;2;15;1;7;1;1;6;1245.8298969;177.975699557143
11;2;2;1;2;3;1;6;465.53125944;232.76562972
11;2;2;1;7;3;3;6;729.30304344;104.186149062857
11;2;2;1;4;1;1;6;837.66887067;209.4172176675
11;2;15;4;3;3;2;6;591.17787364;197.059291213333
11;2;3;4;7;1;1;6;846.37308434;120.91044062
11;2;3;4;1;1;2;6;385.8703384;385.8703384
11;2;3;4;5;1;1;1;748.02957764;149.605915528
11;2;8;4;7;3;1;6;693.67754914;99.0967927342857
11;2;8;4;28;3;2;6;1832.5206;65.4471642857143
11;2;8;4;7;1;1;6;1051.6606309;150.237232985714
11;2;8;4;7;1;1;1;1096.5738466;156.653406657143
11;2;12;4;7;3;1;6;748.51494358;106.930706225714
11;2;1;4;7;1;1;6;1159.2714588;165.6102084
11;2;8;4;4;1;1;1;796.03960577;199.0099014425
11;2;8;4;21;3;1;6;1162.6071918;55.3622472285714
11;2;8;4;6;1;1;6;980.55334463;163.425557438333
11;2;8;4;14;3;1;6;855.61314104;61.11522436
11;2;1;4;10;2;1;6;1490.4006789;149.04006789
11;2;1;4;5;1;1;1;892.94733266;178.589466532
11;2;1;4;4;3;3;6;761.46545066;190.366362665
11;2;1;4;4;3;3;6;671.50328605;167.8758215125
11;2;7;4;4;1;1;6;784.56082435;196.1402060875
11;2;1;4;5;1;1;1;991.69885404;198.339770808
11;2;1;4;14;1;1;1;2057.5963738;146.971169557143
11;2;1;4;8;1;1;1;1257.136594;157.14207425
11;2;1;4;13;1;1;6;1868.1505912;143.703891630769
11;2;1;4;6;1;1;1;1057.0062391;176.167706516667
11;2;1;4;8;1;1;1;1323.5864805;165.4483100625
11;2;1;4;28;2;1;6;2899.3083332;103.546726185714
11;2;1;4;8;2;1;6;1303.7204863;162.9650607875
11;2;1;4;12;2;1;6;1653.6391762;137.803264683333
11;2;1;4;7;2;1;6;1156.7278296;165.2468328
11;2;1;4;12;3;3;6;1026.3722903;85.5310241916667
11;2;12;4;22;1;2;6;3279.5475334;149.070342427273
11;2;3;4;5;2;1;1;913.09249343;182.618498686
11;2;3;4;7;2;1;6;797.02360492;113.860514988571
11;2;13;4;7;1;1;6;2363.4052664;337.629323771429
11;2;8;4;180;2;2;6;7188.8592121;39.9381067338889
11;2;8;4;7;1;1;6;1072.2495869;153.178512414286
11;2;15;9;5;1;1;6;1992.6162687;398.52325374
11;2;13;9;5;1;2;6;2214.3538305;442.8707661
11;2;6;9;5;1;2;6;1258.0416666;251.60833332
11;2;13;13;10;1;1;1;3716.5370597;371.65370597
11;2;6;9;2;1;2;6;719.72567117;359.862835585
11;2;1;9;6;1;2;6;1115.6247654;185.9374609
11;2;1;9;7;3;1;6;587.02291775;83.8604168214286
11;2;1;9;3;1;1;1;582.85784377;194.285947923333
11;2;1;9;4;1;1;6;862.64319231;215.6607980775
11;2;1;9;3;1;2;6;795.50399689;265.167998963333
11;2;6;9;6;1;2;6;1371.3989845;228.566497416667
11;2;1;9;3;1;2;6;895.00859518;298.336198393333
